#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\md\h2o_5.md
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\xyzq\h2o_5.xyzq
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\h2o_5.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\h2o_5.xyz
# RANDOMSEED 2946218840
# TEMPERATURE 298.150000 K
# BOUNDARY 10.000000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 5.000000 s
# ENERGYTIME 0.005000 ps
# GEOMTIME 0.010000 ps
# TOTALTIME 3.000000 ps
# TIMESTEP 0.000100 ps
# EQTIME 1.000000 ps
# EQRATE 0.200000 ps
# VANDERWAALSCUTOFF 2.500000
# ELECTROSTATICCUTOFF 10.000000 A
# KINETIC_CALC_METHOD leapfrog
# GRADIENT_CALC_METHOD analytic
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol]
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop       temp      press
 0.3300  3.05007e+00  1.578e+01 -1.273e+01 -1.980e+01  7.068e+00  0.000e+00  7.098e-01 -2.051e+01  1.590e+00  5.477e+00  0.000e+00  0.000e+00  3.529e+02  4.202e+02
 0.3350  2.93505e+00  1.581e+01 -1.287e+01 -2.029e+01  7.415e+00  0.000e+00  9.282e-01 -2.122e+01  4.240e+00  3.175e+00  0.000e+00  0.000e+00  3.536e+02  8.818e+02
 0.3400  2.82880e+00  1.847e+01 -1.564e+01 -2.031e+01  4.669e+00  0.000e+00  1.391e+00 -2.170e+01  4.153e+00  5.160e-01  0.000e+00  0.000e+00  4.130e+02 -5.766e+01
 0.3450  2.72493e+00  1.423e+01 -1.150e+01 -2.338e+01  1.187e+01  0.000e+00  1.845e+00 -2.522e+01  8.202e+00  3.669e+00  0.000e+00  0.000e+00  3.182e+02  1.201e+03
 0.3500  2.60649e+00  1.193e+01 -9.322e+00 -2.072e+01  1.140e+01  0.000e+00  2.433e+00 -2.316e+01  6.229e+00  5.170e+00  0.000e+00  0.000e+00  2.668e+02 -2.577e+02
 0.3550  2.48646e+00  1.684e+01 -1.435e+01 -2.423e+01  9.882e+00  0.000e+00  3.123e+00 -2.736e+01  8.229e+00  1.653e+00  0.000e+00  0.000e+00  3.766e+02  1.322e+03
 0.3600  2.37302e+00  1.872e+01 -1.635e+01 -2.299e+01  6.642e+00  0.000e+00  3.701e+00 -2.669e+01  4.940e+00  1.702e+00  0.000e+00  0.000e+00  4.187e+02 -4.450e+02
 0.3650  2.24857e+00  1.664e+01 -1.439e+01 -2.302e+01  8.635e+00  0.000e+00  4.200e+00 -2.722e+01  4.541e+00  4.094e+00  0.000e+00  0.000e+00  3.721e+02  1.244e+03
 0.3700  2.11667e+00  2.067e+01 -1.856e+01 -2.491e+01  6.351e+00  0.000e+00  4.513e+00 -2.942e+01  2.512e+00  3.839e+00  0.000e+00  0.000e+00  4.624e+02 -1.765e+02
 0.3750  1.99509e+00  2.365e+01 -2.165e+01 -2.409e+01  2.443e+00  0.000e+00  4.869e+00 -2.896e+01  1.937e+00  5.056e-01  0.000e+00  0.000e+00  5.289e+02  6.447e+02
 0.3800  1.86862e+00  1.965e+01 -1.778e+01 -2.545e+01  7.667e+00  0.000e+00  5.112e+00 -3.056e+01  4.708e+00  2.959e+00  0.000e+00  0.000e+00  4.395e+02  4.962e+02
 0.3850  1.72423e+00  1.865e+01 -1.693e+01 -2.766e+01  1.073e+01  0.000e+00  5.835e+00 -3.349e+01  3.943e+00  6.789e+00  0.000e+00  0.000e+00  4.171e+02  6.904e+01
 0.3900  1.57687e+00  2.217e+01 -2.059e+01 -2.909e+01  8.495e+00  0.000e+00  6.871e+00 -3.596e+01  8.430e+00  6.575e-02  0.000e+00  0.000e+00  4.959e+02  9.900e+02
 0.3950  1.42802e+00  1.990e+01 -1.847e+01 -2.612e+01  7.648e+00  0.000e+00  8.549e+00 -3.467e+01  5.751e+00  1.897e+00  0.000e+00  0.000e+00  4.450e+02 -4.753e+02
 0.4000  1.26707e+00  1.601e+01 -1.474e+01 -3.067e+01  1.593e+01  0.000e+00  1.059e+01 -4.127e+01  8.782e+00  7.152e+00  0.000e+00  0.000e+00  3.580e+02  1.089e+03
 0.4050  1.10151e+00  2.120e+01 -2.010e+01 -2.577e+01  5.673e+00  0.000e+00  1.294e+01 -3.871e+01  4.337e+00  1.336e+00  0.000e+00  0.000e+00  4.742e+02 -9.278e+02
 0.4100  9.44091e-01  2.375e+01 -2.281e+01 -2.934e+01  6.529e+00  0.000e+00  1.555e+01 -4.489e+01  6.220e+00  3.098e-01  0.000e+00  0.000e+00  5.312e+02  9.051e+02
 0.4150  7.84421e-01  1.895e+01 -1.817e+01 -2.856e+01  1.040e+01  0.000e+00  1.766e+01 -4.622e+01  3.625e+00  6.772e+00  0.000e+00  0.000e+00  4.238e+02 -1.065e+03
 0.4200  6.38240e-01  1.713e+01 -1.649e+01 -2.258e+01  6.091e+00  0.000e+00  1.932e+01 -4.190e+01  4.290e+00  1.801e+00  0.000e+00  0.000e+00  3.831e+02  2.096e+02
 0.4250  5.15561e-01  2.062e+01 -2.010e+01 -2.531e+01  5.208e+00  0.000e+00  1.819e+01 -4.350e+01  4.311e+00  8.965e-01  0.000e+00  0.000e+00  4.611e+02 -7.001e+02
 0.4300  3.87463e-01  1.882e+01 -1.843e+01 -2.914e+01  1.071e+01  0.000e+00  1.553e+01 -4.467e+01  4.461e+00  6.250e+00  0.000e+00  0.000e+00  4.209e+02 -1.555e+02
